Time,
2015-04-06 00:00:00 UTC,107449.0
2015-04-07 00:00:00 UTC,108714.0
2015-04-08 00:00:00 UTC,110751.0
2015-04-09 00:00:00 UTC,116620.0
2015-04-10 00:00:00 UTC,112826.0
2015-04-11 00:00:00 UTC,99429.0
2015-04-12 00:00:00 UTC,86999.0
2015-04-13 00:00:00 UTC,115407.0
2015-04-14 00:00:00 UTC,110150.0
2015-04-15 00:00:00 UTC,107606.0
2015-04-16 00:00:00 UTC,99046.0
2015-04-17 00:00:00 UTC,102755.0
2015-04-18 00:00:00 UTC,97709.0
2015-04-19 00:00:00 UTC,91134.0
2015-04-20 00:00:00 UTC,116746.0
2015-04-21 00:00:00 UTC,112502.0
2015-04-22 00:00:00 UTC,111878.0
2015-04-23 00:00:00 UTC,109838.0
2015-04-24 00:00:00 UTC,108776.0
2015-04-25 00:00:00 UTC,98465.0
2015-04-26 00:00:00 UTC,92999.0
2015-04-27 00:00:00 UTC,113775.0
2015-04-28 00:00:00 UTC,113193.0
2015-04-29 00:00:00 UTC,117260.0
2015-04-30 00:00:00 UTC,112958.0
2015-05-01 00:00:00 UTC,99560.0
2015-05-02 00:00:00 UTC,95102.0
2015-05-03 00:00:00 UTC,84602.0
2015-05-04 00:00:00 UTC,104000.0
2015-05-05 00:00:00 UTC,115348.0
2015-05-06 00:00:00 UTC,111733.0
2015-05-07 00:00:00 UTC,111125.0
2015-05-08 00:00:00 UTC,109145.0
2015-05-09 00:00:00 UTC,94716.0
2015-05-10 00:00:00 UTC,89409.0
2015-05-11 00:00:00 UTC,111374.0
2015-05-12 00:00:00 UTC,110101.0
2015-05-13 00:00:00 UTC,108858.0
2015-05-14 00:00:00 UTC,101584.0
2015-05-15 00:00:00 UTC,105160.0
2015-05-16 00:00:00 UTC,90686.0
2015-05-17 00:00:00 UTC,87162.0
2015-05-18 00:00:00 UTC,98578.0
2015-05-19 00:00:00 UTC,107346.0
2015-05-20 00:00:00 UTC,106888.0
2015-05-21 00:00:00 UTC,98302.0
2015-05-22 00:00:00 UTC,102770.0
2015-05-23 00:00:00 UTC,86279.0
2015-05-24 00:00:00 UTC,94044.0
2015-05-25 00:00:00 UTC,106086.0
2015-05-26 00:00:00 UTC,108384.0
2015-05-27 00:00:00 UTC,108089.0
2015-05-28 00:00:00 UTC,110980.0
2015-05-29 00:00:00 UTC,124052.0
2015-05-30 00:00:00 UTC,127801.0
2015-05-31 00:00:00 UTC,98784.0
2015-06-01 00:00:00 UTC,128696.0
2015-06-02 00:00:00 UTC,128207.0
2015-06-03 00:00:00 UTC,127600.0
2015-06-04 00:00:00 UTC,118346.0
2015-06-05 00:00:00 UTC,110201.0
2015-06-06 00:00:00 UTC,92696.0
2015-06-07 00:00:00 UTC,83627.0
2015-06-08 00:00:00 UTC,108173.0
2015-06-09 00:00:00 UTC,121638.0
2015-06-10 00:00:00 UTC,131279.0
2015-06-11 00:00:00 UTC,120624.0
2015-06-12 00:00:00 UTC,126945.0
2015-06-13 00:00:00 UTC,105843.0
2015-06-14 00:00:00 UTC,103036.0
2015-06-15 00:00:00 UTC,129389.0
2015-06-16 00:00:00 UTC,121541.0
2015-06-17 00:00:00 UTC,133122.0
2015-06-18 00:00:00 UTC,124929.0
2015-06-19 00:00:00 UTC,125222.0
2015-06-20 00:00:00 UTC,102012.0
2015-06-21 00:00:00 UTC,96654.0
2015-06-22 00:00:00 UTC,119345.0
2015-06-23 00:00:00 UTC,125560.0
2015-06-24 00:00:00 UTC,113093.0
2015-06-25 00:00:00 UTC,111468.0
2015-06-26 00:00:00 UTC,116432.0
2015-06-27 00:00:00 UTC,106004.0
2015-06-28 00:00:00 UTC,99145.0
2015-06-29 00:00:00 UTC,124180.0
2015-06-30 00:00:00 UTC,155869.0
2015-07-01 00:00:00 UTC,144112.0
2015-07-02 00:00:00 UTC,142153.0
2015-07-03 00:00:00 UTC,129719.0
2015-07-04 00:00:00 UTC,104582.0
2015-07-05 00:00:00 UTC,115084.0
2015-07-06 00:00:00 UTC,174070.0
2015-07-07 00:00:00 UTC,190747.0
2015-07-08 00:00:00 UTC,201747.0
2015-07-09 00:00:00 UTC,191163.0
2015-07-10 00:00:00 UTC,193020.0
2015-07-11 00:00:00 UTC,186200.0
2015-07-12 00:00:00 UTC,208685.0
2015-07-13 00:00:00 UTC,159695.0
2015-07-14 00:00:00 UTC,122618.0
2015-07-15 00:00:00 UTC,115570.0
2015-07-16 00:00:00 UTC,114387.0
2015-07-17 00:00:00 UTC,116906.0
2015-07-18 00:00:00 UTC,130695.0
2015-07-19 00:00:00 UTC,120887.0
2015-07-20 00:00:00 UTC,125258.0
2015-07-21 00:00:00 UTC,133785.0
2015-07-22 00:00:00 UTC,131259.0
2015-07-23 00:00:00 UTC,109620.0
2015-07-24 00:00:00 UTC,109918.0
2015-07-25 00:00:00 UTC,100544.0
2015-07-26 00:00:00 UTC,92776.0
2015-07-27 00:00:00 UTC,115226.0
2015-07-28 00:00:00 UTC,118350.0
2015-07-29 00:00:00 UTC,143200.0
2015-07-30 00:00:00 UTC,123577.0
2015-07-31 00:00:00 UTC,147503.0
2015-08-01 00:00:00 UTC,147481.0
2015-08-02 00:00:00 UTC,103600.0
2015-08-03 00:00:00 UTC,119844.0
2015-08-04 00:00:00 UTC,132547.0
2015-08-05 00:00:00 UTC,133758.0
2015-08-06 00:00:00 UTC,134838.0
2015-08-07 00:00:00 UTC,111345.0
2015-08-08 00:00:00 UTC,101512.0
2015-08-09 00:00:00 UTC,90534.0
2015-08-10 00:00:00 UTC,116841.0
2015-08-11 00:00:00 UTC,114741.0
2015-08-12 00:00:00 UTC,117898.0
2015-08-13 00:00:00 UTC,117507.0
2015-08-14 00:00:00 UTC,111255.0
2015-08-15 00:00:00 UTC,94944.0
2015-08-16 00:00:00 UTC,89498.0
2015-08-17 00:00:00 UTC,115049.0
2015-08-18 00:00:00 UTC,119798.0
2015-08-19 00:00:00 UTC,120151.0
2015-08-20 00:00:00 UTC,118230.0
2015-08-21 00:00:00 UTC,113792.0
2015-08-22 00:00:00 UTC,105665.0
2015-08-23 00:00:00 UTC,94529.0
2015-08-24 00:00:00 UTC,125368.0
2015-08-25 00:00:00 UTC,121973.0
2015-08-26 00:00:00 UTC,122852.0
2015-08-27 00:00:00 UTC,120079.0
2015-08-28 00:00:00 UTC,120385.0
2015-08-29 00:00:00 UTC,107489.0
2015-08-30 00:00:00 UTC,98339.0
2015-08-31 00:00:00 UTC,127260.0
2015-09-01 00:00:00 UTC,130410.0
2015-09-02 00:00:00 UTC,150066.0
2015-09-03 00:00:00 UTC,128682.0
2015-09-04 00:00:00 UTC,103973.0
2015-09-05 00:00:00 UTC,124218.0
2015-09-06 00:00:00 UTC,106293.0
2015-09-07 00:00:00 UTC,125467.0
2015-09-08 00:00:00 UTC,125379.0
2015-09-09 00:00:00 UTC,126457.0
2015-09-10 00:00:00 UTC,124951.0
2015-09-11 00:00:00 UTC,180002.0
2015-09-12 00:00:00 UTC,137740.0
2015-09-13 00:00:00 UTC,146048.0
2015-09-14 00:00:00 UTC,166715.0
2015-09-15 00:00:00 UTC,162999.0
2015-09-16 00:00:00 UTC,167269.0
2015-09-17 00:00:00 UTC,259279.0
2015-09-18 00:00:00 UTC,161504.0
2015-09-19 00:00:00 UTC,114851.0
2015-09-20 00:00:00 UTC,109158.0
2015-09-21 00:00:00 UTC,131679.0
2015-09-22 00:00:00 UTC,136784.0
2015-09-23 00:00:00 UTC,131400.0
2015-09-24 00:00:00 UTC,125367.0
2015-09-25 00:00:00 UTC,128166.0
2015-09-26 00:00:00 UTC,115622.0
2015-09-27 00:00:00 UTC,108749.0
2015-09-28 00:00:00 UTC,138570.0
2015-09-29 00:00:00 UTC,140664.0
2015-09-30 00:00:00 UTC,139848.0
2015-10-01 00:00:00 UTC,134327.0
2015-10-02 00:00:00 UTC,139746.0
2015-10-03 00:00:00 UTC,119567.0
2015-10-04 00:00:00 UTC,103531.0
2015-10-05 00:00:00 UTC,125548.0
2015-10-06 00:00:00 UTC,144510.0
2015-10-07 00:00:00 UTC,134931.0
2015-10-08 00:00:00 UTC,140348.0
2015-10-09 00:00:00 UTC,114644.0
2015-10-10 00:00:00 UTC,127005.0
2015-10-11 00:00:00 UTC,104550.0
2015-10-12 00:00:00 UTC,134410.0
2015-10-13 00:00:00 UTC,134878.0
2015-10-14 00:00:00 UTC,141985.0
2015-10-15 00:00:00 UTC,153495.0
2015-10-16 00:00:00 UTC,143286.0
2015-10-17 00:00:00 UTC,135911.0
2015-10-18 00:00:00 UTC,119706.0
2015-10-19 00:00:00 UTC,143969.0
2015-10-20 00:00:00 UTC,146349.0
2015-10-21 00:00:00 UTC,150199.0
2015-10-22 00:00:00 UTC,147402.0
2015-10-23 00:00:00 UTC,143468.0
2015-10-24 00:00:00 UTC,140128.0
2015-10-25 00:00:00 UTC,131488.0
2015-10-26 00:00:00 UTC,116400.0
2015-10-27 00:00:00 UTC,153740.0
2015-10-28 00:00:00 UTC,160175.0
2015-10-29 00:00:00 UTC,161062.0
2015-10-30 00:00:00 UTC,166695.0
2015-10-31 00:00:00 UTC,155400.0
2015-11-01 00:00:00 UTC,152488.0
2015-11-02 00:00:00 UTC,172108.0
2015-11-03 00:00:00 UTC,186362.0
2015-11-04 00:00:00 UTC,204198.0
2015-11-05 00:00:00 UTC,182809.0
2015-11-06 00:00:00 UTC,166893.0
2015-11-07 00:00:00 UTC,151497.0
2015-11-08 00:00:00 UTC,132550.0
2015-11-09 00:00:00 UTC,159836.0
2015-11-10 00:00:00 UTC,161962.0
2015-11-11 00:00:00 UTC,158929.0
2015-11-12 00:00:00 UTC,157847.0
2015-11-13 00:00:00 UTC,154827.0
2015-11-14 00:00:00 UTC,150474.0
2015-11-15 00:00:00 UTC,143369.0
2015-11-16 00:00:00 UTC,158316.0
2015-11-17 00:00:00 UTC,156688.0
2015-11-18 00:00:00 UTC,165269.0
2015-11-19 00:00:00 UTC,154483.0
2015-11-20 00:00:00 UTC,155774.0
2015-11-21 00:00:00 UTC,151035.0
2015-11-22 00:00:00 UTC,129659.0
2015-11-23 00:00:00 UTC,145272.0
2015-11-24 00:00:00 UTC,152324.0
2015-11-25 00:00:00 UTC,151861.0
2015-11-26 00:00:00 UTC,164671.0
2015-11-27 00:00:00 UTC,160235.0
2015-11-28 00:00:00 UTC,165676.0
2015-11-29 00:00:00 UTC,129850.0
2015-11-30 00:00:00 UTC,182648.0
2015-12-01 00:00:00 UTC,178112.0
2015-12-02 00:00:00 UTC,183523.0
2015-12-03 00:00:00 UTC,164774.0
2015-12-04 00:00:00 UTC,173586.0
2015-12-05 00:00:00 UTC,186194.0
2015-12-06 00:00:00 UTC,179712.0
2015-12-07 00:00:00 UTC,192830.0
2015-12-08 00:00:00 UTC,195221.0
2015-12-09 00:00:00 UTC,220323.0
2015-12-10 00:00:00 UTC,212036.0
2015-12-11 00:00:00 UTC,210259.0
2015-12-12 00:00:00 UTC,204141.0
2015-12-13 00:00:00 UTC,189914.0
2015-12-14 00:00:00 UTC,231477.0
2015-12-15 00:00:00 UTC,223998.0
2015-12-16 00:00:00 UTC,220420.0
2015-12-17 00:00:00 UTC,216297.0
2015-12-18 00:00:00 UTC,213847.0
2015-12-19 00:00:00 UTC,213876.0
2015-12-20 00:00:00 UTC,193847.0
2015-12-21 00:00:00 UTC,229444.0
2015-12-22 00:00:00 UTC,222717.0
2015-12-23 00:00:00 UTC,221075.0
2015-12-24 00:00:00 UTC,210228.0
2015-12-25 00:00:00 UTC,180383.0
2015-12-26 00:00:00 UTC,179363.0
2015-12-27 00:00:00 UTC,160271.0
2015-12-28 00:00:00 UTC,173129.0
2015-12-29 00:00:00 UTC,184618.0
2015-12-30 00:00:00 UTC,176447.0
2015-12-31 00:00:00 UTC,155362.0
2016-01-01 00:00:00 UTC,124092.0
2016-01-02 00:00:00 UTC,149038.0
2016-01-03 00:00:00 UTC,142608.0
2016-01-04 00:00:00 UTC,181354.0
2016-01-05 00:00:00 UTC,182371.0
2016-01-06 00:00:00 UTC,172090.0
2016-01-07 00:00:00 UTC,190234.0
2016-01-08 00:00:00 UTC,181407.0
2016-01-09 00:00:00 UTC,179968.0
2016-01-10 00:00:00 UTC,161317.0
2016-01-11 00:00:00 UTC,191196.0
2016-01-12 00:00:00 UTC,194874.0
2016-01-13 00:00:00 UTC,188131.0
2016-01-14 00:00:00 UTC,183182.0
2016-01-15 00:00:00 UTC,183642.0
2016-01-16 00:00:00 UTC,191300.0
2016-01-17 00:00:00 UTC,204128.0
2016-01-18 00:00:00 UTC,213905.0
2016-01-19 00:00:00 UTC,186858.0
2016-01-20 00:00:00 UTC,209071.0
2016-01-21 00:00:00 UTC,222743.0
2016-01-22 00:00:00 UTC,213683.0
2016-01-23 00:00:00 UTC,190400.0
2016-01-24 00:00:00 UTC,201425.0
2016-01-25 00:00:00 UTC,222150.0
2016-01-26 00:00:00 UTC,230523.0
2016-01-27 00:00:00 UTC,229677.0
2016-01-28 00:00:00 UTC,225025.0
2016-01-29 00:00:00 UTC,224394.0
2016-01-30 00:00:00 UTC,194794.0
2016-01-31 00:00:00 UTC,176045.0
2016-02-01 00:00:00 UTC,222398.0
2016-02-02 00:00:00 UTC,241722.0
2016-02-03 00:00:00 UTC,191224.0
2016-02-04 00:00:00 UTC,200661.0
2016-02-05 00:00:00 UTC,225488.0
2016-02-06 00:00:00 UTC,224156.0
2016-02-07 00:00:00 UTC,212190.0
2016-02-08 00:00:00 UTC,224755.0
2016-02-09 00:00:00 UTC,231240.0
2016-02-10 00:00:00 UTC,235527.0
2016-02-11 00:00:00 UTC,220934.0
2016-02-12 00:00:00 UTC,202527.0
2016-02-13 00:00:00 UTC,184675.0
2016-02-14 00:00:00 UTC,186088.0
2016-02-15 00:00:00 UTC,220349.0
2016-02-16 00:00:00 UTC,215940.0
2016-02-17 00:00:00 UTC,227235.0
2016-02-18 00:00:00 UTC,212979.0
2016-02-19 00:00:00 UTC,217436.0
2016-02-20 00:00:00 UTC,215728.0
2016-02-21 00:00:00 UTC,206617.0
2016-02-22 00:00:00 UTC,237696.0
2016-02-23 00:00:00 UTC,244748.0
2016-02-24 00:00:00 UTC,224927.0
2016-02-25 00:00:00 UTC,216290.0
2016-02-26 00:00:00 UTC,203635.0
2016-02-27 00:00:00 UTC,182177.0
2016-02-28 00:00:00 UTC,233436.0
2016-02-29 00:00:00 UTC,265320.0
2016-03-01 00:00:00 UTC,277094.0
2016-03-02 00:00:00 UTC,270206.0
2016-03-03 00:00:00 UTC,221652.0
2016-03-04 00:00:00 UTC,207485.0
2016-03-05 00:00:00 UTC,234992.0
2016-03-06 00:00:00 UTC,161739.0
2016-03-07 00:00:00 UTC,183255.0
2016-03-08 00:00:00 UTC,200298.0
2016-03-09 00:00:00 UTC,190388.0
2016-03-10 00:00:00 UTC,188726.0
2016-03-11 00:00:00 UTC,189816.0
2016-03-12 00:00:00 UTC,168013.0
2016-03-13 00:00:00 UTC,149803.0
2016-03-14 00:00:00 UTC,191341.0
2016-03-15 00:00:00 UTC,202426.0
2016-03-16 00:00:00 UTC,211992.0
2016-03-17 00:00:00 UTC,208319.0
2016-03-18 00:00:00 UTC,206022.0
2016-03-19 00:00:00 UTC,177478.0
2016-03-20 00:00:00 UTC,178143.0
2016-03-21 00:00:00 UTC,199006.0
2016-03-22 00:00:00 UTC,205208.0
2016-03-23 00:00:00 UTC,186808.0
2016-03-24 00:00:00 UTC,190094.0
2016-03-25 00:00:00 UTC,172309.0
2016-03-26 00:00:00 UTC,159049.0
2016-03-27 00:00:00 UTC,160266.0
2016-03-28 00:00:00 UTC,196080.0
2016-03-29 00:00:00 UTC,197409.0
2016-03-30 00:00:00 UTC,201028.0
2016-03-31 00:00:00 UTC,206476.0
2016-04-01 00:00:00 UTC,211922.0
2016-04-02 00:00:00 UTC,183503.0
2016-04-03 00:00:00 UTC,178429.0
2016-04-04 00:00:00 UTC,208929.0
2016-04-05 00:00:00 UTC,216176.0
2016-04-06 00:00:00 UTC,219290.0
2016-04-07 00:00:00 UTC,218463.0
2016-04-08 00:00:00 UTC,214191.0
2016-04-09 00:00:00 UTC,196441.0
2016-04-10 00:00:00 UTC,186954.0
2016-04-11 00:00:00 UTC,230040.0
2016-04-12 00:00:00 UTC,240206.0
2016-04-13 00:00:00 UTC,223506.0
2016-04-14 00:00:00 UTC,227928.0
2016-04-15 00:00:00 UTC,212178.0
2016-04-16 00:00:00 UTC,182004.0
2016-04-17 00:00:00 UTC,192428.0
2016-04-18 00:00:00 UTC,220395.0
2016-04-19 00:00:00 UTC,226511.0
2016-04-20 00:00:00 UTC,216780.0
2016-04-21 00:00:00 UTC,212795.0
2016-04-22 00:00:00 UTC,210976.0
2016-04-23 00:00:00 UTC,185216.0
2016-04-24 00:00:00 UTC,183155.0
2016-04-25 00:00:00 UTC,217564.0
2016-04-26 00:00:00 UTC,250744.0
2016-04-27 00:00:00 UTC,239435.0
2016-04-28 00:00:00 UTC,247957.0
2016-04-29 00:00:00 UTC,261884.0
2016-04-30 00:00:00 UTC,215712.0
2016-05-01 00:00:00 UTC,191430.0
2016-05-02 00:00:00 UTC,223785.0
2016-05-03 00:00:00 UTC,235609.0
2016-05-04 00:00:00 UTC,233691.0
2016-05-05 00:00:00 UTC,229573.0
2016-05-06 00:00:00 UTC,233232.0
2016-05-07 00:00:00 UTC,202062.0
2016-05-08 00:00:00 UTC,189025.0
2016-05-09 00:00:00 UTC,226449.0
2016-05-10 00:00:00 UTC,245721.0
2016-05-11 00:00:00 UTC,234412.0
2016-05-12 00:00:00 UTC,228409.0
2016-05-13 00:00:00 UTC,232146.0
2016-05-14 00:00:00 UTC,211280.0
2016-05-15 00:00:00 UTC,200171.0
2016-05-16 00:00:00 UTC,239809.0
2016-05-17 00:00:00 UTC,238626.0
2016-05-18 00:00:00 UTC,235083.0
2016-05-19 00:00:00 UTC,219145.0
2016-05-20 00:00:00 UTC,209396.0
2016-05-21 00:00:00 UTC,191461.0
2016-05-22 00:00:00 UTC,184348.0
2016-05-23 00:00:00 UTC,222754.0
2016-05-24 00:00:00 UTC,246517.0
2016-05-25 00:00:00 UTC,247841.0
2016-05-26 00:00:00 UTC,220091.0
2016-05-27 00:00:00 UTC,215296.0
2016-05-28 00:00:00 UTC,193054.0
2016-05-29 00:00:00 UTC,178742.0
2016-05-30 00:00:00 UTC,211368.0
2016-05-31 00:00:00 UTC,215249.0
2016-06-01 00:00:00 UTC,234384.0
2016-06-02 00:00:00 UTC,231099.0
2016-06-03 00:00:00 UTC,234669.0
2016-06-04 00:00:00 UTC,196665.0
2016-06-05 00:00:00 UTC,189802.0
2016-06-06 00:00:00 UTC,221171.0
2016-06-07 00:00:00 UTC,231016.0
2016-06-08 00:00:00 UTC,229933.0
2016-06-09 00:00:00 UTC,236353.0
2016-06-10 00:00:00 UTC,228367.0
2016-06-11 00:00:00 UTC,213159.0
2016-06-12 00:00:00 UTC,210711.0
2016-06-13 00:00:00 UTC,251354.0
2016-06-14 00:00:00 UTC,246829.0
2016-06-15 00:00:00 UTC,259202.0
2016-06-16 00:00:00 UTC,267870.0
2016-06-17 00:00:00 UTC,253752.0
2016-06-18 00:00:00 UTC,235317.0
2016-06-19 00:00:00 UTC,218298.0
2016-06-20 00:00:00 UTC,249334.0
2016-06-21 00:00:00 UTC,248164.0
2016-06-22 00:00:00 UTC,235641.0
2016-06-23 00:00:00 UTC,241300.0
2016-06-24 00:00:00 UTC,237625.0
2016-06-25 00:00:00 UTC,206919.0
2016-06-26 00:00:00 UTC,181348.0
2016-06-27 00:00:00 UTC,217029.0
2016-06-28 00:00:00 UTC,212607.0
2016-06-29 00:00:00 UTC,224112.0
2016-06-30 00:00:00 UTC,231960.0
2016-07-01 00:00:00 UTC,205801.0
2016-07-02 00:00:00 UTC,198875.0
2016-07-03 00:00:00 UTC,177127.0
2016-07-04 00:00:00 UTC,213900.0
2016-07-05 00:00:00 UTC,214959.0
2016-07-06 00:00:00 UTC,214691.0
2016-07-07 00:00:00 UTC,215548.0
2016-07-08 00:00:00 UTC,210701.0
2016-07-09 00:00:00 UTC,185405.0
2016-07-10 00:00:00 UTC,162608.0
2016-07-11 00:00:00 UTC,218089.0
2016-07-12 00:00:00 UTC,219034.0
2016-07-13 00:00:00 UTC,216503.0
2016-07-14 00:00:00 UTC,217695.0
2016-07-15 00:00:00 UTC,216081.0
2016-07-16 00:00:00 UTC,182192.0
2016-07-17 00:00:00 UTC,171013.0
2016-07-18 00:00:00 UTC,222835.0
2016-07-19 00:00:00 UTC,222146.0
2016-07-20 00:00:00 UTC,227429.0
2016-07-21 00:00:00 UTC,217606.0
2016-07-22 00:00:00 UTC,221404.0
2016-07-23 00:00:00 UTC,195796.0
2016-07-24 00:00:00 UTC,183890.0
2016-07-25 00:00:00 UTC,239715.0
2016-07-26 00:00:00 UTC,237673.0
2016-07-27 00:00:00 UTC,235603.0
2016-07-28 00:00:00 UTC,234863.0
2016-07-29 00:00:00 UTC,231414.0
2016-07-30 00:00:00 UTC,199484.0
2016-07-31 00:00:00 UTC,192254.0
2016-08-01 00:00:00 UTC,225049.0
2016-08-02 00:00:00 UTC,251098.0
2016-08-03 00:00:00 UTC,241782.0
2016-08-04 00:00:00 UTC,231835.0
2016-08-05 00:00:00 UTC,228244.0
2016-08-06 00:00:00 UTC,195669.0
2016-08-07 00:00:00 UTC,192414.0
2016-08-08 00:00:00 UTC,235295.0
2016-08-09 00:00:00 UTC,231400.0
2016-08-10 00:00:00 UTC,244740.0
2016-08-11 00:00:00 UTC,254515.0
2016-08-12 00:00:00 UTC,232973.0
2016-08-13 00:00:00 UTC,214569.0
2016-08-14 00:00:00 UTC,200174.0
2016-08-15 00:00:00 UTC,202896.0
2016-08-16 00:00:00 UTC,254431.0
2016-08-17 00:00:00 UTC,238003.0
2016-08-18 00:00:00 UTC,239541.0
2016-08-19 00:00:00 UTC,246095.0
2016-08-20 00:00:00 UTC,208224.0
2016-08-21 00:00:00 UTC,184904.0
2016-08-22 00:00:00 UTC,228373.0
2016-08-23 00:00:00 UTC,239021.0
2016-08-24 00:00:00 UTC,235130.0
2016-08-25 00:00:00 UTC,234009.0
2016-08-26 00:00:00 UTC,226767.0
2016-08-27 00:00:00 UTC,191098.0
2016-08-28 00:00:00 UTC,174489.0
2016-08-29 00:00:00 UTC,225282.0
2016-08-30 00:00:00 UTC,252002.0
2016-08-31 00:00:00 UTC,225360.0
2016-09-01 00:00:00 UTC,237466.0
2016-09-02 00:00:00 UTC,225856.0
2016-09-03 00:00:00 UTC,182204.0
2016-09-04 00:00:00 UTC,183244.0
2016-09-05 00:00:00 UTC,227683.0
2016-09-06 00:00:00 UTC,232118.0
2016-09-07 00:00:00 UTC,250809.0
2016-09-08 00:00:00 UTC,227006.0
2016-09-09 00:00:00 UTC,220534.0
2016-09-10 00:00:00 UTC,193320.0
2016-09-11 00:00:00 UTC,180391.0
2016-09-12 00:00:00 UTC,208649.0
2016-09-13 00:00:00 UTC,239886.0
2016-09-14 00:00:00 UTC,231800.0
2016-09-15 00:00:00 UTC,233488.0
2016-09-16 00:00:00 UTC,211128.0
2016-09-17 00:00:00 UTC,215529.0
2016-09-18 00:00:00 UTC,191603.0
2016-09-19 00:00:00 UTC,223540.0
2016-09-20 00:00:00 UTC,244315.0
2016-09-21 00:00:00 UTC,239216.0
2016-09-22 00:00:00 UTC,231227.0
2016-09-23 00:00:00 UTC,223187.0
2016-09-24 00:00:00 UTC,208650.0
2016-09-25 00:00:00 UTC,195642.0
2016-09-26 00:00:00 UTC,230769.0
2016-09-27 00:00:00 UTC,240335.0
2016-09-28 00:00:00 UTC,234995.0
2016-09-29 00:00:00 UTC,242730.0
2016-09-30 00:00:00 UTC,250943.0
2016-10-01 00:00:00 UTC,213930.0
2016-10-02 00:00:00 UTC,192683.0
2016-10-03 00:00:00 UTC,258805.0
2016-10-04 00:00:00 UTC,264662.0
2016-10-05 00:00:00 UTC,266811.0
2016-10-06 00:00:00 UTC,274486.0
2016-10-07 00:00:00 UTC,266324.0
2016-10-08 00:00:00 UTC,250672.0
2016-10-09 00:00:00 UTC,210548.0
2016-10-10 00:00:00 UTC,222996.0
2016-10-11 00:00:00 UTC,263565.0
2016-10-12 00:00:00 UTC,233440.0
2016-10-13 00:00:00 UTC,229703.0
2016-10-14 00:00:00 UTC,239724.0
2016-10-15 00:00:00 UTC,210448.0
2016-10-16 00:00:00 UTC,197876.0
2016-10-17 00:00:00 UTC,237232.0
2016-10-18 00:00:00 UTC,251521.0
2016-10-19 00:00:00 UTC,199083.0
2016-10-20 00:00:00 UTC,270380.0
2016-10-21 00:00:00 UTC,265355.0
2016-10-22 00:00:00 UTC,216708.0
2016-10-23 00:00:00 UTC,191578.0
2016-10-24 00:00:00 UTC,226980.0
2016-10-25 00:00:00 UTC,237030.0
2016-10-26 00:00:00 UTC,223316.0
2016-10-27 00:00:00 UTC,326388.0
2016-10-28 00:00:00 UTC,250876.0
2016-10-29 00:00:00 UTC,229689.0
2016-10-30 00:00:00 UTC,207982.0
2016-10-31 00:00:00 UTC,241778.0
2016-11-01 00:00:00 UTC,246650.0
2016-11-02 00:00:00 UTC,268418.0
2016-11-03 00:00:00 UTC,271998.0
2016-11-04 00:00:00 UTC,248043.0
2016-11-05 00:00:00 UTC,238215.0
2016-11-06 00:00:00 UTC,225786.0
2016-11-07 00:00:00 UTC,274281.0
2016-11-08 00:00:00 UTC,296060.0
2016-11-09 00:00:00 UTC,270095.0
2016-11-10 00:00:00 UTC,271374.0
2016-11-11 00:00:00 UTC,254619.0
2016-11-12 00:00:00 UTC,228886.0
2016-11-13 00:00:00 UTC,219657.0
2016-11-14 00:00:00 UTC,270506.0
2016-11-15 00:00:00 UTC,280352.0
2016-11-16 00:00:00 UTC,289789.0
2016-11-17 00:00:00 UTC,277460.0
2016-11-18 00:00:00 UTC,275925.0
2016-11-19 00:00:00 UTC,249760.0
2016-11-20 00:00:00 UTC,243591.0
2016-11-21 00:00:00 UTC,285793.0
2016-11-22 00:00:00 UTC,285635.0
2016-11-23 00:00:00 UTC,276924.0
2016-11-24 00:00:00 UTC,328538.0
2016-11-25 00:00:00 UTC,315387.0
2016-11-26 00:00:00 UTC,277608.0
2016-11-27 00:00:00 UTC,237389.0
2016-11-28 00:00:00 UTC,298530.0
2016-11-29 00:00:00 UTC,289650.0
2016-11-30 00:00:00 UTC,292654.0
2016-12-01 00:00:00 UTC,239682.0
2016-12-02 00:00:00 UTC,315478.0
2016-12-03 00:00:00 UTC,287988.0
2016-12-04 00:00:00 UTC,245650.0
2016-12-05 00:00:00 UTC,278001.0
2016-12-06 00:00:00 UTC,319762.0
2016-12-07 00:00:00 UTC,310754.0
2016-12-08 00:00:00 UTC,282711.0
2016-12-09 00:00:00 UTC,268815.0
2016-12-10 00:00:00 UTC,250241.0
2016-12-11 00:00:00 UTC,229933.0
2016-12-12 00:00:00 UTC,268662.0
2016-12-13 00:00:00 UTC,291757.0
2016-12-14 00:00:00 UTC,286328.0
2016-12-15 00:00:00 UTC,282685.0
2016-12-16 00:00:00 UTC,279361.0
2016-12-17 00:00:00 UTC,238130.0
2016-12-18 00:00:00 UTC,235789.0
2016-12-19 00:00:00 UTC,282129.0
2016-12-20 00:00:00 UTC,296473.0
2016-12-21 00:00:00 UTC,325677.0
2016-12-22 00:00:00 UTC,314644.0
2016-12-23 00:00:00 UTC,304997.0
2016-12-24 00:00:00 UTC,240820.0
2016-12-25 00:00:00 UTC,197364.0
2016-12-26 00:00:00 UTC,244914.0
2016-12-27 00:00:00 UTC,296546.0
2016-12-28 00:00:00 UTC,305394.0
2016-12-29 00:00:00 UTC,304605.0
2016-12-30 00:00:00 UTC,286818.0
2016-12-31 00:00:00 UTC,250273.0
